,y_test,y_pred,y_proba_0,y_proba_1
48040,0,0,0.5163176460343677,0.48368235396563225
26414,0,0,0.5265467007990552,0.47345329920094487
24993,1,0,0.5297609299092947,0.4702390700907053
9808,0,0,0.5323379515337372,0.46766204846626275
44461,0,1,0.4789425635444722,0.5210574364555278
15842,0,1,0.4869847900929871,0.5130152099070129
7264,0,0,0.5348097885709252,0.4651902114290748
79493,0,1,0.4768345093677545,0.5231654906322455
29567,0,0,0.5283883365488952,0.47161166345110483
56334,0,1,0.49053196608346217,0.5094680339165378
95966,0,0,0.5014978891926387,0.49850211080736134
72608,0,1,0.44027143155802195,0.559728568441978
80786,0,0,0.5133886809486438,0.48661131905135624
95169,0,0,0.5306908506569157,0.46930914934308426
77068,0,1,0.48956400981242554,0.5104359901875745
23880,0,0,0.5150117323114399,0.48498826768856007
17513,0,0,0.5004882110816684,0.4995117889183316
71783,0,1,0.4972023634544531,0.5027976365455469
60739,0,1,0.46669922192836255,0.5333007780716374
28424,1,0,0.5486707717032744,0.45132922829672556
60087,0,1,0.46885305657153786,0.5311469434284621
35887,0,0,0.5088385555545835,0.49116144444541654
77936,0,1,0.482750932175558,0.517249067824442
35017,0,0,0.5112571054614954,0.4887428945385046
41971,1,0,0.5041298994558762,0.49587010054412384
11733,0,0,0.5307226155626201,0.4692773844373798
29132,0,0,0.5009123800225311,0.49908761997746887
36190,0,0,0.5520672142200955,0.4479327857799045
72144,0,0,0.5259075070595314,0.47409249294046857
45958,1,1,0.480454554347141,0.519545445652859
48802,0,0,0.5052178541449858,0.49478214585501423
17371,0,0,0.5158820155024333,0.48411798449756677
98988,0,0,0.5121143490064308,0.48788565099356923
6226,0,0,0.5067161163924025,0.4932838836075975
54582,0,0,0.5113037643624048,0.4886962356375953
62568,0,0,0.5156473200339747,0.48435267996602527
8857,1,1,0.48883696732847515,0.5111630326715249
21168,0,0,0.5042102296499642,0.4957897703500358
59489,0,1,0.49507068644244845,0.5049293135575516
69152,0,0,0.5010630893118415,0.49893691068815843
77433,0,1,0.49683922989002605,0.503160770109974
90876,0,0,0.5051539539752667,0.49484604602473325
48984,0,1,0.4905369683716626,0.5094630316283374
77230,0,0,0.5116777911299661,0.4883222088700339
97447,0,0,0.5243580090688709,0.4756419909311292
59882,0,1,0.49586396853688075,0.5041360314631192
64973,0,1,0.4943061781194209,0.5056938218805791
16833,0,1,0.47498330998084004,0.52501669001916
69738,0,1,0.49639796815759996,0.5036020318424
66687,0,0,0.5284323377093361,0.471567662290664
22119,0,0,0.505403249980364,0.49459675001963604
72328,0,1,0.49799994228293565,0.5020000577170644
94983,0,0,0.5365208678232278,0.4634791321767722
98509,0,1,0.480378477787726,0.519621522212274
69997,0,0,0.5136493586386548,0.48635064136134526
67958,0,0,0.5415109234563259,0.4584890765436741
89390,0,1,0.48153733185492054,0.5184626681450795
47559,0,0,0.5059661782013802,0.4940338217986198
38814,0,1,0.46895086361331606,0.5310491363866839
25903,0,1,0.4978399077149829,0.5021600922850171
101585,0,0,0.5113757250298314,0.48862427497016864
3456,0,1,0.48583232481521277,0.5141676751847872
76190,0,1,0.4895621041214704,0.5104378958785296
11749,0,1,0.4773999233706938,0.5226000766293062
6922,0,1,0.49157603257574023,0.5084239674242598
54104,0,0,0.5513306323500053,0.4486693676499947
60719,0,1,0.456148568491328,0.543851431508672
15615,0,0,0.5335665456187331,0.466433454381267
41038,0,0,0.5132639375977045,0.4867360624022955
4872,0,1,0.49544942130189185,0.5045505786981082
28430,0,0,0.5067819489135577,0.4932180510864423
16969,1,0,0.515669677465947,0.484330322534053
51018,0,0,0.5043495083188501,0.49565049168114994
96540,0,0,0.5288891544846762,0.4711108455153238
42530,0,1,0.4806177858415924,0.5193822141584076
72806,0,0,0.5178817277510643,0.48211827224893566
63804,0,0,0.5282356649849989,0.47176433501500115
80514,0,0,0.5385677785544705,0.4614322214455296
51571,1,0,0.5121258746547681,0.4878741253452319
29781,0,0,0.5043469461019178,0.49565305389808223
38479,0,1,0.4951423069533055,0.5048576930466945
50744,0,1,0.48931388431124256,0.5106861156887574
14380,0,0,0.5218432990955012,0.4781567009044988
47170,1,1,0.489666587785178,0.510333412214822
49085,0,1,0.49855400462126975,0.5014459953787302
87332,0,0,0.5136098023095041,0.4863901976904958
86942,0,1,0.49398693243982905,0.506013067560171
71712,0,1,0.4957021476006953,0.5042978523993047
89092,0,0,0.5072223890586605,0.49277761094133954
72700,0,1,0.46305475683398456,0.5369452431660154
3346,0,1,0.49872000600529764,0.5012799939947024
67494,0,1,0.48178944886990205,0.518210551130098
98696,0,1,0.49382664436279156,0.5061733556372084
100826,0,0,0.5200772110523278,0.47992278894767215
40409,0,0,0.5015293068423317,0.49847069315766834
27711,0,0,0.5015369282728097,0.49846307172719034
77827,0,0,0.5077891384981683,0.4922108615018317
32869,1,1,0.4907844257245667,0.5092155742754333
52746,1,0,0.5002372066470526,0.4997627933529473
56357,0,0,0.5021084698049746,0.4978915301950254
8500,0,1,0.4916537210177695,0.5083462789822305
29921,0,0,0.5406600563078158,0.4593399436921842
16455,0,1,0.4674164566324136,0.5325835433675864
40080,0,0,0.5124413738482763,0.4875586261517238
70180,1,1,0.4938518538879685,0.5061481461120315
33817,0,0,0.5159674683399871,0.48403253166001287
86257,0,1,0.4927614060879437,0.5072385939120563
9762,0,0,0.5544792805798755,0.44552071942012456
58970,0,0,0.5042152976883929,0.49578470231160715
94979,0,0,0.5199701369430145,0.48002986305698553
15255,0,0,0.5045834177649112,0.4954165822350888
78819,0,0,0.5032422812216413,0.49675771877835867
18860,0,1,0.4997947150241383,0.5002052849758617
68832,0,0,0.5063953514309529,0.4936046485690471
19064,0,0,0.5202064076137101,0.47979359238629
91518,1,0,0.5172792057929259,0.48272079420707414
27893,1,1,0.4822202390611081,0.5177797609388919
101604,0,0,0.5198871691343845,0.4801128308656155
90226,0,0,0.5007121107696222,0.49928788923037787
91274,0,0,0.50187390379279,0.49812609620721
55318,0,1,0.48364610537389985,0.5163538946261002
45274,0,1,0.4985664247844216,0.5014335752155784
42256,0,1,0.49778821929966044,0.5022117807003396
6025,1,1,0.4949292377972908,0.5050707622027092
9076,0,1,0.48794331741357,0.51205668258643
25120,0,1,0.4916079994321848,0.5083920005678152
30042,0,0,0.5062635280507897,0.49373647194921033
81315,0,0,0.5004147736812711,0.4995852263187289
15584,0,0,0.5152453092467028,0.48475469075329725
10884,0,0,0.5021877262753149,0.4978122737246851
57387,0,1,0.4754954228085181,0.5245045771914819
60275,0,0,0.5035262681279038,0.49647373187209626
8710,0,1,0.4866429016224597,0.5133570983775403
37623,0,1,0.49468833911550103,0.505311660884499
90523,0,0,0.5135111902890382,0.48648880971096176
77924,0,0,0.5149311968693533,0.48506880313064676
63977,0,1,0.4762553292127074,0.5237446707872926
95013,0,1,0.480670233204496,0.519329766795504
94608,0,0,0.5129100147359911,0.487089985264009
65424,0,1,0.4927312906543829,0.5072687093456171
91757,0,1,0.492486490735373,0.507513509264627
10722,0,0,0.5048023637463027,0.4951976362536973
79793,0,1,0.49211380476127153,0.5078861952387285
4151,0,0,0.5086414864605899,0.4913585135394101
59211,0,0,0.5098853065793749,0.4901146934206251
27622,1,0,0.5051999626870867,0.4948000373129133
56901,0,0,0.5377020517685034,0.46229794823149656
40985,0,0,0.5093457290189383,0.4906542709810618
5371,0,1,0.48598696372987193,0.5140130362701281
4628,0,1,0.47545977745409373,0.5245402225459063
49147,0,0,0.5017331349213678,0.4982668650786322
11158,0,0,0.5251420231287578,0.47485797687124215
66677,0,0,0.5260464798897503,0.4739535201102497
53073,0,0,0.510094544590151,0.489905455409849
48942,0,1,0.48894227896970266,0.5110577210302973
19666,0,0,0.5007993985726042,0.4992006014273958
40726,0,1,0.498311803709117,0.501688196290883
20622,0,1,0.48550482581832477,0.5144951741816752
59381,0,1,0.4783407326036647,0.5216592673963353
75567,0,0,0.5205889983096916,0.4794110016903084
19172,0,0,0.5173538846358723,0.4826461153641277
28416,0,1,0.4678004774151383,0.5321995225848617
23801,0,0,0.5266642187416908,0.4733357812583093
99408,0,0,0.5265877500760259,0.4734122499239741
15360,0,0,0.5238489400316838,0.4761510599683162
11524,1,0,0.5223823919154764,0.4776176080845235
13657,1,1,0.49129429308543804,0.508705706914562
93041,0,0,0.5203691716298308,0.47963082837016924
5142,1,0,0.5007985094705365,0.4992014905294635
23090,0,0,0.5288198967544433,0.47118010324555676
61257,1,0,0.5197867095879096,0.4802132904120904
13441,0,0,0.5222789927115741,0.4777210072884259
59984,0,0,0.5205560913661795,0.47944390863382047
35081,0,1,0.48675304299127986,0.5132469570087201
50622,0,1,0.49509765878680667,0.5049023412131933
13615,0,0,0.5140141471834291,0.4859858528165709
80650,0,0,0.5113653217492345,0.48863467825076545
10889,0,0,0.509230466049083,0.4907695339509171
14793,0,0,0.5009560586364268,0.4990439413635733
63158,0,1,0.49317793463061266,0.5068220653693873
57576,0,0,0.5085630979990076,0.49143690200099244
8281,0,0,0.5128488971090396,0.4871511028909604
5849,0,0,0.5031589017862719,0.4968410982137281
20498,0,0,0.5016992926631103,0.49830070733688964
48041,0,1,0.4886900641604791,0.5113099358395209
65186,0,1,0.49326478828295117,0.5067352117170488
81998,0,0,0.5210338216885357,0.4789661783114643
53187,1,0,0.5130853799684976,0.48691462003150243
38567,0,0,0.5141041758810274,0.48589582411897253
86778,0,0,0.5113527603481769,0.48864723965182305
65200,0,0,0.5173932957759654,0.4826067042240346
10891,0,1,0.4897421460512825,0.5102578539487175
32536,0,0,0.5083195979062756,0.4916804020937245
92434,0,1,0.4874443896057812,0.5125556103942188
16078,0,0,0.5002448550014285,0.49975514499857154
75104,0,0,0.505012693369837,0.494987306630163
19415,0,0,0.5040690187215031,0.49593098127849683
51690,0,1,0.49518597230747374,0.5048140276925263
44206,0,0,0.5095432867589256,0.49045671324107437
8956,1,0,0.5174204373113065,0.48257956268869356
75969,0,1,0.49148817448334925,0.5085118255166508
75662,0,0,0.5107765409202525,0.48922345907974757
55258,0,0,0.5063780464054581,0.4936219535945419
14983,1,1,0.4858006597678616,0.5141993402321384
27660,0,0,0.5016963814402413,0.49830361855975874
2488,0,1,0.4960297257855848,0.5039702742144152
25381,0,0,0.5105667298598131,0.48943327014018684
74669,0,1,0.4924358767850131,0.5075641232149869
42963,1,0,0.5065667281568373,0.4934332718431626
7990,1,0,0.5177563382747457,0.4822436617252543
87891,0,0,0.5063178675334243,0.4936821324665756
70700,0,1,0.4562718955502286,0.5437281044497714
7233,0,1,0.4934502150036234,0.5065497849963766
32694,0,1,0.4990256495654789,0.5009743504345211
88749,0,0,0.5027224402900806,0.4972775597099194
70177,0,1,0.49369169414904146,0.5063083058509585
85942,0,0,0.5087783281919891,0.49122167180801085
45503,0,1,0.4948347412614771,0.5051652587385229
16904,0,0,0.5017554861467997,0.4982445138532003
72884,0,1,0.48085006921285656,0.5191499307871434
60735,0,1,0.4817081102589086,0.5182918897410914
86449,0,0,0.5058905041697416,0.4941094958302584
32935,0,0,0.5123733705218358,0.4876266294781641
68855,0,1,0.4764889055604036,0.5235110944395964
31231,0,0,0.5046427012942416,0.49535729870575845
8348,0,0,0.5017085003228838,0.4982914996771161
81826,0,1,0.49743195270475893,0.5025680472952411
42854,0,1,0.49226490655678146,0.5077350934432185
92674,0,0,0.5269221898808204,0.4730778101191796
70531,0,0,0.5058380466492138,0.4941619533507861
36194,0,1,0.4921662368343783,0.5078337631656217
10311,0,1,0.49506767879526914,0.5049323212047309
54982,0,0,0.5049080501029672,0.49509194989703276
98179,0,1,0.46669026609201913,0.5333097339079809
31446,0,1,0.4786551149896838,0.5213448850103162
57511,0,0,0.5088562832936152,0.4911437167063848
64522,0,0,0.5137158244429918,0.4862841755570082
62453,0,0,0.5066576009514185,0.49334239904858146
44536,0,1,0.48744161909906125,0.5125583809009387
19801,0,1,0.48527002336547487,0.5147299766345251
98505,0,1,0.4984751695999309,0.5015248304000691
81987,0,0,0.5010087011965092,0.49899129880349086
22615,0,1,0.4978200887779255,0.5021799112220745
96918,0,1,0.48879284006761436,0.5112071599323856
31435,1,1,0.49969421664719293,0.5003057833528071
51160,0,0,0.511893603360317,0.48810639663968297
21539,0,1,0.49607748778333915,0.5039225122166608
98191,0,0,0.5201381051174943,0.47986189488250575
62911,0,1,0.4794440352356072,0.5205559647643928
9013,0,1,0.48930349531240314,0.5106965046875969
16812,0,0,0.5192588644969682,0.4807411355030318
21069,0,0,0.5085678104806933,0.4914321895193067
69877,0,1,0.47949235377785093,0.5205076462221491
47823,0,1,0.49393728289402317,0.5060627171059768
42258,0,0,0.5019812629983162,0.49801873700168375
89706,0,1,0.4543594604639033,0.5456405395360967
97500,0,0,0.5010616052150982,0.49893839478490176
89202,0,0,0.507987171068072,0.492012828931928
61859,0,0,0.5131117410349262,0.4868882589650739
59095,0,0,0.5154264970689251,0.48457350293107493
101505,0,0,0.5073559387566311,0.4926440612433689
14868,0,0,0.5219224945109444,0.4780775054890556
39902,0,1,0.49447882576004476,0.5055211742399552
57355,0,0,0.522934923063466,0.477065076936534
60010,0,0,0.5081171762017171,0.49188282379828285
73404,0,0,0.5127647731692733,0.48723522683072673
25146,0,1,0.46584241377869995,0.5341575862213
9891,0,1,0.4895381240092258,0.5104618759907742
68583,0,0,0.5036931876860145,0.4963068123139855
59462,0,1,0.48309819095755335,0.5169018090424466
46542,0,0,0.5094188190683266,0.4905811809316734
61751,0,0,0.5151663831170106,0.48483361688298937
45025,0,0,0.53066435366746,0.46933564633254
90443,0,1,0.4941474566665609,0.5058525433334391
65203,1,0,0.5108582523576486,0.4891417476423514
85342,0,0,0.5049969124444441,0.4950030875555559
74846,0,1,0.4976350136005233,0.5023649863994767
36588,0,0,0.5062463500556872,0.4937536499443128
44971,1,1,0.48252311611605225,0.5174768838839477
9032,0,0,0.5319326376276241,0.46806736237237595
44688,0,1,0.4882026800057364,0.5117973199942636
63546,0,1,0.4920999483243944,0.5079000516756056
47933,0,0,0.5085233995820584,0.4914766004179416
66134,0,1,0.4915972273608973,0.5084027726391027
48997,0,1,0.485723445375419,0.514276554624581
35632,0,1,0.49058075344584706,0.5094192465541529
57065,0,1,0.48052353074607645,0.5194764692539235
49654,0,1,0.48455874535203847,0.5154412546479615
46528,0,0,0.5049291438047085,0.4950708561952915
73497,0,0,0.5281929177337014,0.47180708226629864
61482,0,0,0.500552175876231,0.49944782412376904
42949,0,0,0.5156935018852522,0.48430649811474774
1241,0,1,0.4866446770716828,0.5133553229283172
93538,0,0,0.5153610003606794,0.48463899963932056
45570,0,0,0.5017709031009125,0.4982290968990874
44668,0,1,0.4893689055400414,0.5106310944599586
36475,1,0,0.5068027171781422,0.4931972828218579
50876,0,0,0.5220759931643149,0.4779240068356851
39059,0,1,0.49447559634158145,0.5055244036584186
90365,0,0,0.5090970570374626,0.49090294296253745
39315,0,0,0.5162572333461755,0.4837427666538245
24986,0,1,0.4718250605391022,0.5281749394608978
18898,1,0,0.5078167302785757,0.4921832697214244
57277,1,1,0.48372280990010996,0.51627719009989
19712,0,0,0.510240402582901,0.4897595974170989
32858,0,1,0.48425005513583397,0.515749944864166
53811,1,1,0.4979451829426601,0.5020548170573399
69952,0,0,0.5161521276939338,0.4838478723060662
17833,1,0,0.5057884785241699,0.49421152147583014
43780,1,0,0.5129681018945995,0.48703189810540043
760,0,1,0.4960257253405931,0.5039742746594069
76177,0,1,0.4879562681300683,0.5120437318699317
39336,1,1,0.48753200629143023,0.5124679937085698
22165,0,0,0.5089091483524284,0.49109085164757166
2973,0,0,0.5030978598616737,0.49690214013832634
100334,0,0,0.5005250737626856,0.4994749262373143
37958,0,1,0.4936438205469562,0.5063561794530438
51945,0,1,0.4908969026596347,0.5091030973403653
48232,0,0,0.5147347780758381,0.4852652219241619
45825,0,1,0.49596497597014,0.50403502402986
80963,0,0,0.5207514634398969,0.4792485365601031
75428,0,0,0.5295878686336009,0.4704121313663992
16315,0,0,0.5072144827061287,0.4927855172938713
306,0,0,0.5148827835588052,0.4851172164411948
84975,0,1,0.4912224661376672,0.5087775338623328
65224,0,0,0.5089514047065883,0.4910485952934117
20143,0,0,0.5248918018872964,0.47510819811270355
48222,0,0,0.50343598241983,0.49656401758016994
68904,0,0,0.5125701265755505,0.4874298734244496
14699,0,0,0.505196327604335,0.49480367239566503
60103,0,0,0.508622543811923,0.491377456188077
73921,0,0,0.5088508982606166,0.4911491017393835
14914,0,1,0.4686989458170544,0.5313010541829456
22257,1,0,0.5056258850942876,0.4943741149057123
55681,0,0,0.5136373963093165,0.4863626036906835
74429,0,1,0.49805128488050077,0.5019487151194992
89458,0,1,0.47476421217832643,0.5252357878216736
85003,0,0,0.5173746913513106,0.4826253086486893
35420,0,0,0.5330877242306735,0.4669122757693265
82942,0,1,0.48920595118914045,0.5107940488108595
77085,0,1,0.4951111902902443,0.5048888097097557
61711,0,0,0.5180572628847255,0.4819427371152744
23326,0,0,0.5118448193126044,0.48815518068739566
40421,0,1,0.49817946019512827,0.5018205398048717
4584,0,1,0.4779890911018606,0.5220109088981394
800,0,0,0.5234722592571186,0.47652774074288134
19646,0,0,0.5034251384155132,0.4965748615844868
97146,0,1,0.49686453043830736,0.5031354695616926
41473,0,0,0.5070385647219957,0.49296143527800423
98574,1,0,0.5273873651173686,0.47261263488263133
56327,0,0,0.5102251020802078,0.4897748979197922
91380,0,0,0.5138335106020588,0.4861664893979412
79438,0,1,0.48786700831005825,0.5121329916899418
63494,0,1,0.4904945911664321,0.5095054088335679
89384,0,0,0.5059037994443416,0.49409620055565845
54440,0,1,0.49000021492645696,0.509999785073543
1870,0,1,0.49460457003062996,0.50539542996937
52461,0,1,0.47147652015136166,0.5285234798486383
82269,0,1,0.47421361505336224,0.5257863849466378
75747,0,0,0.5060229695346375,0.49397703046536245
54981,0,0,0.5055322189735445,0.49446778102645556
66393,0,0,0.505468304024689,0.49453169597531105
43183,0,1,0.46893622095800924,0.5310637790419908
48497,0,1,0.49336181503229526,0.5066381849677047
66029,0,1,0.4822963426188389,0.5177036573811611
47430,0,0,0.5130759581144582,0.4869240418855419
35798,0,0,0.5006074084959232,0.4993925915040768
78137,1,0,0.5136557764616867,0.4863442235383133
68919,1,0,0.5232920836118176,0.4767079163881824
35224,0,0,0.5054031422123153,0.49459685778768464
18130,1,0,0.5261593584299564,0.4738406415700435
61622,0,0,0.5369624024397752,0.4630375975602248
54550,0,0,0.5255933577181956,0.4744066422818044
36041,0,1,0.466151166499563,0.533848833500437
42523,1,0,0.5104080225815956,0.48959197741840443
10673,0,0,0.522103275448068,0.477896724551932
86457,0,1,0.49632702469573686,0.5036729753042631
67458,0,0,0.5327915250220412,0.46720847497795887
29222,0,1,0.47287644754726565,0.5271235524527343
93108,0,1,0.48732407004827627,0.5126759299517237
77717,0,1,0.47932345796609066,0.5206765420339093
43197,0,1,0.48436542885618494,0.5156345711438151
32468,0,0,0.5049597110985473,0.4950402889014527
51475,0,0,0.5020662316234308,0.49793376837656916
62184,0,0,0.5198102346834574,0.4801897653165426
64963,0,0,0.5111422073960319,0.4888577926039681
90214,0,1,0.4875716224286193,0.5124283775713807
42488,0,0,0.5273540238322745,0.47264597616772547
84589,1,1,0.4742380691522241,0.5257619308477759
47259,0,1,0.48790334536926383,0.5120966546307362
97502,0,0,0.534371603434192,0.465628396565808
30765,0,1,0.48514199681350867,0.5148580031864913
13774,0,1,0.49427608065455386,0.5057239193454461
12659,0,0,0.516297610646065,0.48370238935393495
25157,0,0,0.5122623123187962,0.4877376876812038
78786,0,0,0.519939528236341,0.480060471763659
96860,0,0,0.5240712949897806,0.47592870501021944
33952,0,1,0.4912824982959558,0.5087175017040442
73763,0,0,0.5089691422498179,0.491030857750182
24797,0,0,0.5203231302552433,0.4796768697447566
44864,1,0,0.5229032031732372,0.47709679682676276
20580,0,1,0.4839954315717565,0.5160045684282435
89983,0,0,0.5209633181570381,0.47903668184296194
74701,0,1,0.4989737686593988,0.5010262313406012
75582,0,1,0.494034700458193,0.505965299541807
44790,0,1,0.48487210387828095,0.515127896121719
59575,0,0,0.5283740589640523,0.4716259410359477
14943,0,1,0.4798638137087722,0.5201361862912278
74608,0,1,0.4909562421993141,0.5090437578006859
50896,0,1,0.49490354730323005,0.50509645269677
52932,0,0,0.5181051325421706,0.4818948674578294
79579,1,0,0.5221251865268572,0.4778748134731428
99802,0,0,0.5237456641883959,0.47625433581160415
30948,1,1,0.49516287784960655,0.5048371221503934
16075,0,0,0.5264342926533901,0.47356570734660985
94230,0,1,0.4949895451031626,0.5050104548968374
75723,0,1,0.4869431187498593,0.5130568812501407
24210,0,0,0.5206385278288593,0.47936147217114067
82770,0,0,0.5082800164483035,0.4917199835516965
100787,0,1,0.485018797213274,0.514981202786726
95768,0,1,0.4832774288415086,0.5167225711584914
53491,0,1,0.4801771399512128,0.5198228600487872
85176,0,1,0.4710816235673273,0.5289183764326727
95581,0,1,0.48956476039649544,0.5104352396035046
2750,0,0,0.5039393386978684,0.49606066130213156
29764,0,0,0.5093181829358278,0.4906818170641723
89636,0,0,0.5143536400423956,0.4856463599576044
39307,0,0,0.5004355274241663,0.49956447257583364
91232,0,1,0.4915472665088295,0.5084527334911705
67060,0,1,0.49299200907781693,0.5070079909221831
95602,0,1,0.48221436353372826,0.5177856364662717
65438,0,0,0.504724083249219,0.495275916750781
43333,1,1,0.49705355666293327,0.5029464433370667
81024,0,0,0.5237087702485754,0.4762912297514246
24695,0,0,0.5005700215172733,0.4994299784827267
199,0,1,0.492221267982783,0.507778732017217
30740,1,0,0.502424523510437,0.497575476489563
60162,0,0,0.5276722600286878,0.4723277399713122
100291,0,0,0.5107507035532269,0.48924929644677306
80036,0,0,0.508306203337759,0.49169379666224106
7643,0,0,0.5154872396615439,0.48451276033845614
90779,0,0,0.5027088359232817,0.49729116407671825
49271,0,1,0.47346488096467976,0.5265351190353202
30758,0,1,0.48762673277681134,0.5123732672231887
34174,0,1,0.48239044926634533,0.5176095507336547
86095,0,0,0.5090521623089335,0.4909478376910666
80793,0,0,0.5084213672430109,0.49157863275698904
40380,0,0,0.5115351927434255,0.48846480725657443
26516,0,0,0.5024479231978216,0.49755207680217833
80512,0,1,0.4964663410923116,0.5035336589076884
26177,0,0,0.5225139338453871,0.47748606615461286
78572,0,1,0.49728026519281787,0.5027197348071821
7391,0,1,0.4941166772899367,0.5058833227100633
11313,0,0,0.5053737485933746,0.4946262514066254
89609,0,0,0.5073876820271968,0.4926123179728032
60923,0,1,0.49917805649086044,0.5008219435091396
94546,0,0,0.5104482879226467,0.48955171207735326
4824,0,1,0.4972207271112393,0.5027792728887607
43071,0,1,0.49078065885367705,0.509219341146323
19660,0,1,0.49535842288881005,0.50464157711119
99512,0,1,0.48960297343704984,0.5103970265629502
61339,0,1,0.4885895849244152,0.5114104150755848
14909,0,1,0.498466262380199,0.501533737619801
61525,0,0,0.5188574519339268,0.4811425480660732
18469,1,0,0.5154041077454234,0.4845958922545766
94139,0,0,0.5096852552545745,0.4903147447454255
70557,0,1,0.4842038965782003,0.5157961034217997
67652,0,0,0.5035056027408111,0.4964943972591888
78220,0,0,0.5067258759142245,0.49327412408577553
45979,1,1,0.4828312991015552,0.5171687008984448
43802,0,0,0.529805864948095,0.47019413505190494
46941,0,0,0.5073944970017858,0.4926055029982141
16138,0,0,0.5059834699505064,0.4940165300494936
6108,0,0,0.5075079068923096,0.49249209310769043
56680,0,0,0.5017692906460445,0.4982307093539555
27855,1,1,0.4884034714262595,0.5115965285737405
77867,1,0,0.5299738171809203,0.47002618281907965
87059,0,1,0.4898683139637122,0.5101316860362878
73611,0,1,0.47508386220115095,0.524916137798849
100943,0,1,0.49033794707272416,0.5096620529272758
56034,0,0,0.5079793317180732,0.4920206682819268
584,0,1,0.48262177212179547,0.5173782278782045
11402,0,1,0.4666748239075923,0.5333251760924077
85539,0,1,0.48514896833635657,0.5148510316636434
64952,0,0,0.5329898219843112,0.46701017801568884
46997,0,0,0.5082931878791758,0.49170681212082423
56148,0,1,0.494915280281786,0.505084719718214
70230,0,0,0.5061295631096466,0.49387043689035337
37737,1,0,0.5288021192712695,0.4711978807287305
60775,0,1,0.4809182672779432,0.5190817327220568
18095,1,0,0.5117362590630989,0.48826374093690106
99445,0,1,0.48682882604184796,0.513171173958152
99752,0,1,0.499650363701834,0.500349636298166
70358,0,0,0.5081346450474646,0.49186535495253536
74820,0,0,0.5038941809404581,0.4961058190595419
99932,0,0,0.5154851739354762,0.48451482606452384
74579,0,0,0.5007532119451372,0.4992467880548628
44744,0,1,0.48533003546722997,0.51466996453277
60490,0,1,0.48358237079425015,0.5164176292057499
27698,0,1,0.49702172162050584,0.5029782783794942
71268,0,0,0.5120010476781,0.48799895232190005
8079,0,0,0.5120463694344929,0.4879536305655071
29853,0,0,0.5043525697205593,0.49564743027944075
77912,0,1,0.49704128098052824,0.5029587190194718
43114,0,0,0.5239304513826948,0.4760695486173052
79872,0,1,0.4809414139526279,0.5190585860473721
13223,0,0,0.5194312257149107,0.4805687742850892
41920,0,0,0.521431010165306,0.478568989834694
63065,0,0,0.5012058717979126,0.4987941282020874
32617,0,1,0.49775924583613584,0.5022407541638642
75977,1,0,0.5140397305196305,0.48596026948036947
27585,0,0,0.5043390685449596,0.4956609314550404
100064,0,0,0.5237812255400669,0.47621877445993305
76170,0,1,0.48166305983224056,0.5183369401677594
78258,0,0,0.5263682870875299,0.47363171291247014
8383,0,1,0.49215884468621707,0.5078411553137829
46164,0,0,0.5029831074476137,0.4970168925523864
85726,0,0,0.510004157352762,0.4899958426472379
23174,0,0,0.5056808200011366,0.49431917999886343
95562,1,0,0.5168072055346757,0.4831927944653243
12067,0,1,0.49889044075391975,0.5011095592460802
56553,0,1,0.4932676219414305,0.5067323780585695
68010,0,1,0.49402608610648324,0.5059739138935168
33780,0,0,0.5040914813973337,0.49590851860266627
72523,0,0,0.5151257729177188,0.4848742270822812
2600,0,1,0.4954428695574019,0.5045571304425981
19357,1,0,0.5079936936111062,0.49200630638889375
89364,0,1,0.49378888772351204,0.506211112276488
101763,0,1,0.4999914299283673,0.5000085700716327
48833,0,0,0.5052935038518158,0.4947064961481842
68383,0,0,0.5101067915929998,0.4898932084070003
76477,0,0,0.5129027548019283,0.48709724519807174
8881,0,0,0.514912380522426,0.4850876194775739
24600,1,1,0.46341211022223083,0.5365878897777692
88678,0,0,0.5159899960116086,0.4840100039883914
54744,0,0,0.5132580268841872,0.4867419731158128
12390,0,1,0.4750614117471018,0.5249385882528982
57108,0,0,0.5255962000798509,0.4744037999201491
61647,0,0,0.5350536010901292,0.4649463989098707
101750,1,0,0.540529825043482,0.45947017495651793
99303,0,0,0.5044741139237676,0.4955258860762323
68923,0,1,0.49387556076394057,0.5061244392360594
34998,0,0,0.5054734884579144,0.4945265115420856
49920,0,1,0.4722302752584592,0.5277697247415408
67099,0,0,0.5083689185369553,0.49163108146304474
30570,0,0,0.5022152503938542,0.49778474960614577
101164,1,0,0.5035471785978977,0.49645282140210234
59037,0,0,0.5317311840484322,0.4682688159515678
45704,0,0,0.5170508078513127,0.48294919214868726
85456,0,0,0.5016143508447237,0.4983856491552763
80901,0,1,0.4876063059544683,0.5123936940455317
84202,0,0,0.5120936072073021,0.4879063927926979
28028,0,0,0.5201029178578287,0.47989708214217136
83458,0,0,0.5250443171149834,0.47495568288501655
47743,0,0,0.5522389916937609,0.44776100830623916
70515,0,0,0.5174322073618833,0.4825677926381167
20128,0,1,0.4921636290112037,0.5078363709887963
33171,1,0,0.5257816400432584,0.4742183599567416
9199,0,1,0.47311862204407373,0.5268813779559263
26138,0,0,0.5257657542970464,0.4742342457029535
32756,1,0,0.5008669889014685,0.4991330110985314
48113,0,1,0.47682080693879436,0.5231791930612056
16927,0,1,0.49864259870401184,0.5013574012959882
